id,result_url,upload_date,uploaded_listing,model_id_original,model_name,model_name_en,arch,framework,backend,ai_device,cpu_name,cpu_topology,base_frequency,memory,os,single_precision_score,half_precision_score,quantized_score
543960,https://browser.geekbench.com/ai/v1/543960,August 05 2026 07:13 AM,"Wed, 05 Aug 2026 07:13:41 +0000","MacBook Pro (14-inch, 2021)","MacBook Pro (14-inch, 2021)","MacBook Pro (14-inch, 2021)",Apple Silicon,Core ML,GPU,Apple M1 Pro,Apple M1 Pro,"1 Processor, 10 Cores",3.20 GHz,16.00 GB,macOS 26.5.2 (Build 25F84),10021,10922,10149
543962,https://browser.geekbench.com/ai/v1/543962,August 05 2026 07:15 AM,"Wed, 05 Aug 2026 07:15:56 +0000","MacBook Pro (14-inch, 2021)","MacBook Pro (14-inch, 2021)","MacBook Pro (14-inch, 2021)",Apple Silicon,Core ML,Neural Engine,Apple M1 Pro,Apple M1 Pro,"1 Processor, 10 Cores",3.06 GHz,16.00 GB,macOS 26.5.2 (Build 25F84),3744,17111,17206
543977,https://browser.geekbench.com/ai/v1/543977,August 05 2026 07:37 AM,"Wed, 05 Aug 2026 07:37:00 +0000",MacBook Air (Late 2020),MacBook Air (Late 2020),MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Apple M1,Apple M1,"1 Processor, 8 Cores",3.19 GHz,16.00 GB,macOS 15.7.8 (Build 24G824),5256,6010,5667
543980,https://browser.geekbench.com/ai/v1/543980,August 05 2026 07:40 AM,"Wed, 05 Aug 2026 07:40:24 +0000",MacBook Air (Late 2020),MacBook Air (Late 2020),MacBook Air (Late 2020),Apple Silicon,Core ML,GPU,Apple M1,Apple M1,"1 Processor, 8 Cores",3.18 GHz,16.00 GB,macOS 15.7.8 (Build 24G824),5164,5935,5570
543982,https://browser.geekbench.com/ai/v1/543982,August 05 2026 07:45 AM,"Wed, 05 Aug 2026 07:45:32 +0000",MacBook Air (Late 2020),MacBook Air (Late 2020),MacBook Air (Late 2020),Apple Silicon,Core ML,Neural Engine,Apple M1,Apple M1,"1 Processor, 8 Cores",3.18 GHz,16.00 GB,macOS 15.7.8 (Build 24G824),3198,15983,15785
544333,https://browser.geekbench.com/ai/v1/544333,August 05 2026 08:05 PM,"Wed, 05 Aug 2026 20:05:05 +0000","Mac17,3",MacBook Air（13 英寸，M5，2026 年）,,Apple Silicon,Core ML,CPU,Apple M5,Apple M5,"1 Processor, 10 Cores",4.46 GHz,16.00 GB,macOS 26.6 (Build 25G72),5600,9013,6920
544334,https://browser.geekbench.com/ai/v1/544334,August 05 2026 08:05 PM,"Wed, 05 Aug 2026 20:05:10 +0000","Mac15,12",MacBook Air（13 英寸，M3，2024 年）,,Apple Silicon,Core ML,CPU,Apple M3,Apple M3,"1 Processor, 8 Cores",4.05 GHz,16.00 GB,macOS 27.0 (Build 26A5388g),4190,7526,6061
544342,https://browser.geekbench.com/ai/v1/544342,August 05 2026 08:10 PM,"Wed, 05 Aug 2026 20:10:35 +0000","Mac17,3",MacBook Air（13 英寸，M5，2026 年）,,Apple Silicon,Core ML,GPU,Apple M5,Apple M5,"1 Processor, 10 Cores",4.46 GHz,16.00 GB,macOS 26.6 (Build 25G72),13107,24262,25012
544340,https://browser.geekbench.com/ai/v1/544340,August 05 2026 08:10 PM,"Wed, 05 Aug 2026 20:10:24 +0000","Mac15,12",MacBook Air（13 英寸，M3，2024 年）,,Apple Silicon,Core ML,GPU,Apple M3,Apple M3,"1 Processor, 8 Cores",4.05 GHz,16.00 GB,macOS 27.0 (Build 26A5388g),8215,9348,8832
544346,https://browser.geekbench.com/ai/v1/544346,August 05 2026 08:13 PM,"Wed, 05 Aug 2026 20:13:46 +0000","Mac17,3",MacBook Air（13 英寸，M5，2026 年）,,Apple Silicon,Core ML,Neural Engine,Apple M5,Apple M5,"1 Processor, 10 Cores",4.46 GHz,16.00 GB,macOS 26.6 (Build 25G72),5580,41565,59203
544349,https://browser.geekbench.com/ai/v1/544349,August 05 2026 08:14 PM,"Wed, 05 Aug 2026 20:14:05 +0000","Mac15,12",MacBook Air（13 英寸，M3，2024 年）,,Apple Silicon,Core ML,Neural Engine,Apple M3,Apple M3,"1 Processor, 8 Cores",4.05 GHz,16.00 GB,macOS 27.0 (Build 26A5388g),4178,32056,36588
544366,https://browser.geekbench.com/ai/v1/544366,August 05 2026 08:28 PM,"Wed, 05 Aug 2026 20:28:57 +0000",Mac mini (2024),Mac mini (2024),Mac mini (2024),Apple Silicon,Core ML,GPU,Apple M4 Pro,Apple M4 Pro,"1 Processor, 12 Cores",4.30 GHz,48.00 GB,macOS 27.0 (Build 26A5388g),16166,17969,15769
544034,https://browser.geekbench.com/ai/v1/544034,August 05 2026 09:19 AM,"Wed, 05 Aug 2026 09:19:32 +0000","MacBook Pro (16-inch, 2023)","MacBook Pro (16-inch, 2023)","MacBook Pro (16-inch, 2023)",Apple Silicon,Core ML,CPU,Apple M2 Max,Apple M2 Max,"1 Processor, 12 Cores",3.67 GHz,32.00 GB,macOS 26.5.2 (Build 25F84),4353,7295,5772
544037,https://browser.geekbench.com/ai/v1/544037,August 05 2026 09:21 AM,"Wed, 05 Aug 2026 09:21:41 +0000","MacBook Pro (16-inch, 2023)","MacBook Pro (16-inch, 2023)","MacBook Pro (16-inch, 2023)",Apple Silicon,Core ML,GPU,Apple M2 Max,Apple M2 Max,"1 Processor, 12 Cores",3.66 GHz,32.00 GB,macOS 26.5.2 (Build 25F84),17845,19573,18437
544039,https://browser.geekbench.com/ai/v1/544039,August 05 2026 09:23 AM,"Wed, 05 Aug 2026 09:23:37 +0000","MacBook Pro (16-inch, 2023)","MacBook Pro (16-inch, 2023)","MacBook Pro (16-inch, 2023)",Apple Silicon,Core ML,Neural Engine,Apple M2 Max,Apple M2 Max,"1 Processor, 12 Cores",3.67 GHz,32.00 GB,macOS 26.5.2 (Build 25F84),4371,27754,30431
544051,https://browser.geekbench.com/ai/v1/544051,August 05 2026 09:49 AM,"Wed, 05 Aug 2026 09:49:02 +0000","Mac17,3",MacBook Air（13 英寸，M5，2026 年）,,Apple Silicon,Core ML,CPU,Apple M5,Apple M5,"1 Processor, 10 Cores",4.46 GHz,16.00 GB,macOS 26.6 (Build 25G72),5515,8889,6938
543784,https://browser.geekbench.com/ai/v1/543784,August 05 2026 12:29 AM,"Wed, 05 Aug 2026 00:29:57 +0000","Mac17,9",MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,GPU,Apple M5 Pro,Apple M5 Pro,"1 Processor, 18 Cores",4.60 GHz,48.00 GB,macOS 27.0 (Build 26A5388g),21677,36218,35185
543786,https://browser.geekbench.com/ai/v1/543786,August 05 2026 12:33 AM,"Wed, 05 Aug 2026 00:33:24 +0000","Mac17,9",MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,Neural Engine,Apple M5 Pro,Apple M5 Pro,"1 Processor, 18 Cores",4.60 GHz,48.00 GB,macOS 27.0 (Build 26A5388g),6105,47344,63875
544419,https://browser.geekbench.com/ai/v1/544419,August 06 2026 01:16 AM,"Thu, 06 Aug 2026 01:16:15 +0000","Mac17,9",MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,Neural Engine,Apple M5 Pro,Apple M5 Pro,"1 Processor, 15 Cores",4.60 GHz,24.00 GB,macOS 26.6 (Build 25G72),5290,48872,66789
544424,https://browser.geekbench.com/ai/v1/544424,August 06 2026 01:19 AM,"Thu, 06 Aug 2026 01:19:41 +0000","Mac17,9",MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,GPU,Apple M5 Pro,Apple M5 Pro,"1 Processor, 15 Cores",4.59 GHz,24.00 GB,macOS 26.6 (Build 25G72),19623,34600,33715
544426,https://browser.geekbench.com/ai/v1/544426,August 06 2026 01:24 AM,"Thu, 06 Aug 2026 01:24:55 +0000","Mac17,9",MacBook Pro（14 英寸，M5 Pro 或 M5 Max）,,Apple Silicon,Core ML,CPU,Apple M5 Pro,Apple M5 Pro,"1 Processor, 15 Cores",4.60 GHz,24.00 GB,macOS 26.6 (Build 25G72),5354,9271,7222
544731,https://browser.geekbench.com/ai/v1/544731,August 06 2026 02:03 PM,"Thu, 06 Aug 2026 14:03:00 +0000",MacBook Pro (16-inch Late 2019),MacBook Pro (16-inch Late 2019),MacBook Pro (16-inch Late 2019),Intel,Core ML,CPU,Intel Core i7-9750H,Intel Core i7-9750H,"1 Processor, 6 Cores, 12 Threads",2.60 GHz,16.00 GB,macOS 14.8.3 (Build 23J220),825,722,496
544737,https://browser.geekbench.com/ai/v1/544737,August 06 2026 02:26 PM,"Thu, 06 Aug 2026 14:26:09 +0000",MacBook Pro (16-inch Late 2019),MacBook Pro (16-inch Late 2019),MacBook Pro (16-inch Late 2019),Intel,Core ML,GPU,AMD Radeon Pro 5300M,Intel Core i7-9750H,"1 Processor, 6 Cores, 12 Threads",2.60 GHz,16.00 GB,macOS 14.8.3 (Build 23J220),2870,2924,378
544745,https://browser.geekbench.com/ai/v1/544745,August 06 2026 02:48 PM,"Thu, 06 Aug 2026 14:48:26 +0000","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)",Apple Silicon,Core ML,CPU,Apple M4,Apple M4,"1 Processor, 10 Cores",4.04 GHz,16.00 GB,macOS 26.5.2 (Build 25F84),4776,8106,6518
544752,https://browser.geekbench.com/ai/v1/544752,August 06 2026 02:56 PM,"Thu, 06 Aug 2026 14:56:30 +0000","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)",Apple Silicon,Core ML,Neural Engine,Apple M4,Apple M4,"1 Processor, 10 Cores",4.04 GHz,16.00 GB,macOS 26.5.2 (Build 25F84),3753,31189,47632
544764,https://browser.geekbench.com/ai/v1/544764,August 06 2026 04:07 PM,"Thu, 06 Aug 2026 16:07:47 +0000","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Apple M4 Pro,Apple M4 Pro,"1 Processor, 12 Cores",4.51 GHz,48.00 GB,macOS 26.5.2 (Build 25F84),6038,9975,7634
544542,https://browser.geekbench.com/ai/v1/544542,August 06 2026 06:28 AM,"Thu, 06 Aug 2026 06:28:24 +0000","Mac17,5",MacBook Neo（A18 Pro，2026 年）,,Apple Silicon,Core ML,GPU,Apple A18 Pro,Apple A18 Pro,"1 Processor, 6 Cores",4.04 GHz,8.00 GB,macOS 26.6 (Build 25G72),7377,8779,7896
544544,https://browser.geekbench.com/ai/v1/544544,August 06 2026 06:35 AM,"Thu, 06 Aug 2026 06:35:55 +0000","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)",Apple Silicon,Core ML,GPU,Apple M4,Apple M4,"1 Processor, 10 Cores",4.41 GHz,16.00 GB,macOS 26.6 (Build 25G72),9950,11424,9657
544545,https://browser.geekbench.com/ai/v1/544545,August 06 2026 06:38 AM,"Thu, 06 Aug 2026 06:38:48 +0000","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)",Apple Silicon,Core ML,Neural Engine,Apple M4,Apple M4,"1 Processor, 10 Cores",4.42 GHz,16.00 GB,macOS 26.6 (Build 25G72),5044,39150,55881
544547,https://browser.geekbench.com/ai/v1/544547,August 06 2026 06:42 AM,"Thu, 06 Aug 2026 06:42:26 +0000","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)","MacBook Air (13-inch, 2025)",Apple Silicon,Core ML,CPU,Apple M4,Apple M4,"1 Processor, 10 Cores",4.42 GHz,16.00 GB,macOS 26.6 (Build 25G72),5131,8540,6815
544552,https://browser.geekbench.com/ai/v1/544552,August 06 2026 06:58 AM,"Thu, 06 Aug 2026 06:58:19 +0000","Mac15,12",MacBook Air（13 英寸，M3，2024 年）,,Apple Silicon,Core ML,CPU,Apple M3,Apple M3,"1 Processor, 8 Cores",4.04 GHz,8.00 GB,macOS 26.6 (Build 25G72),3877,7000,5729
544817,https://browser.geekbench.com/ai/v1/544817,August 06 2026 08:12 PM,"Thu, 06 Aug 2026 20:12:00 +0000","MacBook Pro (16-inch, 2023)","MacBook Pro (16-inch, 2023)","MacBook Pro (16-inch, 2023)",Apple Silicon,Core ML,CPU,Apple M2 Max,Apple M2 Max,"1 Processor, 12 Cores",3.66 GHz,32.00 GB,macOS 27.0 (Build 26A5388g),4251,7362,5743
544587,https://browser.geekbench.com/ai/v1/544587,August 06 2026 08:13 AM,"Thu, 06 Aug 2026 08:13:42 +0000","iMac (24-inch, 2024)","iMac (24-inch, 2024)","iMac (24-inch, 2024)",Apple Silicon,Core ML,Neural Engine,Apple M4,Apple M4,"1 Processor, 8 Cores",4.41 GHz,16.00 GB,macOS 26.6 (Build 25G72),5060,38969,55783
544819,https://browser.geekbench.com/ai/v1/544819,August 06 2026 08:17 PM,"Thu, 06 Aug 2026 20:17:52 +0000","MacBook Pro (16-inch, 2023)","MacBook Pro (16-inch, 2023)","MacBook Pro (16-inch, 2023)",Apple Silicon,Core ML,GPU,Apple M2 Max,Apple M2 Max,"1 Processor, 12 Cores",3.67 GHz,32.00 GB,macOS 27.0 (Build 26A5388g),17859,19739,18278
544588,https://browser.geekbench.com/ai/v1/544588,August 06 2026 08:19 AM,"Thu, 06 Aug 2026 08:19:03 +0000","iMac (24-inch, 2024)","iMac (24-inch, 2024)","iMac (24-inch, 2024)",Apple Silicon,Core ML,CPU,Apple M4,Apple M4,"1 Processor, 8 Cores",4.42 GHz,16.00 GB,macOS 26.6 (Build 25G72),5087,8423,6682
544590,https://browser.geekbench.com/ai/v1/544590,August 06 2026 08:23 AM,"Thu, 06 Aug 2026 08:23:48 +0000","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,GPU,Apple M4 Max,Apple M4 Max,"1 Processor, 16 Cores",4.51 GHz,64.00 GB,macOS 26.6 (Build 25G72),25750,28462,26760
544589,https://browser.geekbench.com/ai/v1/544589,August 06 2026 08:23 AM,"Thu, 06 Aug 2026 08:23:31 +0000","iMac (24-inch, 2024)","iMac (24-inch, 2024)","iMac (24-inch, 2024)",Apple Silicon,Core ML,GPU,Apple M4,Apple M4,"1 Processor, 8 Cores",4.42 GHz,16.00 GB,macOS 26.6 (Build 25G72),10030,11424,9619
544592,https://browser.geekbench.com/ai/v1/544592,August 06 2026 08:26 AM,"Thu, 06 Aug 2026 08:26:20 +0000","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,CPU,Apple M4 Max,Apple M4 Max,"1 Processor, 16 Cores",3.70 GHz,64.00 GB,macOS 26.6 (Build 25G72),5587,9270,6936
544595,https://browser.geekbench.com/ai/v1/544595,August 06 2026 08:28 AM,"Thu, 06 Aug 2026 08:28:53 +0000","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)","MacBook Pro (14-inch, 2024)",Apple Silicon,Core ML,Neural Engine,Apple M4 Max,Apple M4 Max,"1 Processor, 16 Cores",4.51 GHz,64.00 GB,macOS 26.6 (Build 25G72),6043,42036,58107
544825,https://browser.geekbench.com/ai/v1/544825,August 06 2026 08:53 PM,"Thu, 06 Aug 2026 20:53:20 +0000","MacBook Pro (14-inch, Nov 2023)","MacBook Pro (14-inch, Nov 2023)","MacBook Pro (14-inch, Nov 2023)",Apple Silicon,Core ML,CPU,Apple M3 Pro,Apple M3 Pro,"1 Processor, 11 Cores",2.62 GHz,18.00 GB,macOS 26.5.2 (Build 25F84),2991,5450,4401
544828,https://browser.geekbench.com/ai/v1/544828,August 06 2026 08:55 PM,"Thu, 06 Aug 2026 20:55:44 +0000","MacBook Pro (14-inch, Nov 2023)","MacBook Pro (14-inch, Nov 2023)","MacBook Pro (14-inch, Nov 2023)",Apple Silicon,Core ML,GPU,Apple M3 Pro,Apple M3 Pro,"1 Processor, 11 Cores",2.62 GHz,18.00 GB,macOS 26.5.2 (Build 25F84),11380,13406,12032
